delta_global,theta_global,alpha_global,beta_global,gamma_global,delta_asym,theta_asym,alpha_asym,beta_asym,gamma_asym,subject,label
0.41728504796824367,0.12692021679693544,0.23821976565997877,0.16875163867322968,0.03425891038416162,0.053587032123278235,0.047927720540894274,-0.015832779504557807,-0.03650787618061469,-0.15015869748590407,107,2
0.6305193941030888,0.10970502324633082,0.08244167522827031,0.13084003150986387,0.01984214986145595,-0.006268540897083161,0.1577957539979609,-0.017801207182540524,-0.06196455948625793,-0.1261458079727509,107,2
0.4711369816886297,0.11635567296284208,0.22235958710613765,0.14496597722921087,0.02271422532605718,-0.06445207884499093,0.04367059048698043,0.10450294737977568,0.04183922904750035,-0.04662929059605286,107,1
0.23593372299306314,0.18537911614244273,0.3844381277666227,0.13637609347419047,0.01818730884940618,-0.04484612264609814,-0.0022547993655524035,0.04405400485015807,-0.03285276730040342,-0.05849606857171317,107,2
0.34468259815656105,0.190346537015175,0.21253101612605607,0.18026969688444336,0.03276954544638579,-0.032491822159982316,-0.031594030953181106,0.17717329155262118,-0.03427770617651203,-0.14493204001793922,107,1
0.3517133575020079,0.1825133916994618,0.28183159249471174,0.12018881692768411,0.040015141784318926,-0.02388278005089819,0.024925287984481532,0.12601710299601637,-0.08692626244140818,-0.12712766599545416,107,2
0.5106716085545736,0.07599743897425243,0.2875382344398777,0.08161280231918772,0.009038162183454749,-0.06577825636797967,0.12144348087062827,0.07605682786250566,0.06672789076721465,-0.046280831087321894,107,1
0.4877704941687159,0.27237755477195735,0.04734662562899278,0.08797631138758924,0.007499483429796488,0.02419949684421746,-0.05300320707672041,0.0655043806650457,0.055606138397195,-0.028617646519227286,107,1
0.37923688865463373,0.25375745894969515,0.14818954998986994,0.15285055262454653,0.017288561069515658,-0.038218495411266575,0.06004760826420613,0.07970466938808078,-0.07367452582540403,-0.17065727228104666,107,2
0.45030918413780185,0.1644647274549331,0.13477328751604936,0.19971023250516812,0.018443301819611253,-0.061394632032241624,-0.08887814201933915,0.12592327963974384,0.12448259808593627,-0.023855425559665768,107,1
0.4048897044729452,0.30586820000860393,0.1014592047872542,0.14289724488658628,0.009940897963297803,-0.07936140165924971,0.04757298366628262,0.0763668965308963,0.07270364928788298,-0.06502464696826134,107,2
0.4116824305075933,0.21390511004627355,0.20737023996265483,0.1143387105709494,0.007334285189807941,-0.07387422825978468,0.01836007714796828,0.010718460129633999,0.18061971633253313,-0.1159595022711185,107,1
0.38669659913070287,0.16272951780331288,0.17162462075945284,0.1586534491454681,0.015009064039709892,-0.11185610048240759,0.02581063078992484,0.15018301489652977,0.06369817763879058,0.0643692197348882,107,2
0.5301992185689203,0.24956610525507963,0.05691175611929043,0.0840356813496411,0.004405341208686518,-0.05812678291856322,0.051542911144602875,0.12912984894833363,0.03170260631210866,0.019832275633983338,107,2
0.5328344329854497,0.154016201494981,0.1598974299582923,0.11081210858184877,0.009758401608944037,0.0006121247067939461,-0.14602880062455312,0.08519732442563732,-0.0010776395801792265,-0.05793613048414198,107,1
0.31693803225742406,0.18114028354488912,0.29057649404301955,0.1467942085710651,0.01738892134572717,-0.10554738568758003,-0.015605082455804185,0.0988052499380795,0.039433508342681625,0.02400473469707043,107,1
0.509496659913512,0.20294228134856063,0.05924775393567907,0.12701399946799355,0.013292120931729106,-0.035716858847064596,0.1008778548682871,0.11781182656666332,-0.015218803209626638,0.07559230505456012,107,2
0.33819804100719886,0.126858742828267,0.33035641037684027,0.15359612242977713,0.030967241614995825,-0.07744850474320707,0.03024103127224292,0.06715745779103757,0.030365474023695063,-0.03298093489476014,107,2
0.3612989234663671,0.24000711826742266,0.12105899240290392,0.20137720262112943,0.02134087601329745,-0.13616205125055983,0.16970950798091644,0.12749490094697405,-0.02446283596122345,-0.17418565955300835,107,1
0.45365587306761507,0.15370246853508066,0.1984229819225698,0.132242971685935,0.014239782615082826,-0.05990337057221895,0.08935463186839071,0.05205546505761332,0.13810787578681724,-0.05816370412224813,107,2
0.3345004038282796,0.21375589775264897,0.188148620633434,0.16496775702390457,0.014767836491240487,-0.06878300197429328,0.15602299789029087,-0.14472171312764534,0.09495788101697737,-0.03326902559857222,107,1
0.5065884048770216,0.172835017354862,0.11013189177344364,0.12715559045418712,0.027772693246023626,-0.00403634871865753,-0.007557139838077129,0.05126601128213446,0.002084646143638688,-0.09423055787707603,107,2
0.23878713781698171,0.21392006240489275,0.26616728685369545,0.21799253575334543,0.019790572171596594,-0.03513755929629087,-0.05741703347763505,0.08104527353724808,0.03225689879988294,-0.07381198668983781,107,1
0.25714871833616765,0.22264440940481145,0.33954497523814303,0.11336772806628671,0.010483993675226169,-0.17438901521956793,0.06555355810953868,0.07327325503660513,0.0028513411469595095,-0.15241087391842426,107,2
0.338553795631419,0.35137403507829235,0.104547768124567,0.10598938904997372,0.007000010561550083,-0.11783603685171322,0.03842622468319712,0.10355536880002615,0.10238087127785052,-0.008883097044332327,107,1
0.29478742392044366,0.13249061229847556,0.2479577990494454,0.209088633153605,0.0481280729515715,-0.03229561168333551,0.0187653605625477,0.038907752867270586,0.031457546810581986,-0.0936103858865475,107,1
0.5203594677150521,0.22579261173031662,0.09254053005259152,0.10749025468394575,0.015401272349895509,0.0535156735545523,-0.09323474040074015,-0.023147874713480687,-0.009099161160262324,-0.1061885140729545,107,1
0.513509561357109,0.2402071640794486,0.0821283953383954,0.07639766462676094,0.006510486611878971,-0.010977053485531,-0.06638523651432039,0.1736891640291165,0.12004669155982466,0.062470698041321944,107,2
0.3632970471576815,0.17636716813980055,0.33814789944220475,0.08693257134030159,0.01339866154817077,-0.06056353520002927,0.014010337427829068,0.03568579766702367,0.1052037181258117,-0.16562957158701144,107,1
